dataset_index,history_id,true_label,phrase,target_type,dimension,dimension_value,configured_gender,indicator_name,baseline_p_male,ablated_p_male,effect_of_phrase_presence_on_p_male
474,8762aa96a669d51fbc3a7029fe9e2f867cb6151e5afd437bc168206f58629766,Female,time,Neutral template control,Control,Control,Control,Fixed template word,4.372403594743446e-08,5.6712657681146084e-08,-1.2988621733711625e-08
482,1f2104ede48093717a3c43c426f7ffd5e3e4d69f0fd557f0c0958a5749c0aaa4,Female,time,Neutral template control,Control,Control,Control,Fixed template word,7.5550819929048885e-06,5.484371286001988e-06,2.0707107069029007e-06
485,abbe37cf04fb8e46d8bcc0a4ac20fe65b34a81099c510e6278c52ee73a5affb7,Female,time,Neutral template control,Control,Control,Control,Fixed template word,1.7904094873344434e-09,1.3286427513747867e-09,4.6176673595965667e-10
486,5d1328a9e84be3394a097d919d723f4fcbdba4b18aa08f51ef33af35faf5ab83,Female,time,Neutral template control,Control,Control,Control,Fixed template word,2.299479495704304e-09,4.346890403184034e-09,-2.0474109074797298e-09
493,3001c047393989a5ee7ce19518f84e6fc82f692aafe3a3c767d6735f25d8f8d7,Female,time,Neutral template control,Control,Control,Control,Fixed template word,3.718335619851132e-06,4.1052207961911336e-06,-3.8688517634000164e-07
505,f8f819cad2785de9cf04d71b3876d0aa0958cef8007b0462b0dba9a91cdb04ce,Female,time,Neutral template control,Control,Control,Control,Fixed template word,1.7635427695950057e-07,1.668504552299055e-07,9.503821729595074e-09
507,3e0b513c32bc21ea96a8d184cffbb812f80ccce22bc555006aafded83e4bacb7,Female,time,Neutral template control,Control,Control,Control,Fixed template word,5.3372264119389e-07,1.526638300219929e-07,3.810588111718971e-07
516,63f347bb971e8e071e5f0aecef51e563b54e2ce8c0113a92dd6448ceae25d511,Female,time,Neutral template control,Control,Control,Control,Fixed template word,5.06241437658872e-11,2.2245210881677302e-11,2.8378932884209895e-11
521,0a4a0b94af4eedc8c5ddeb911fef9bb512affb6717d73ed5a18b24f8537cee3f,Female,time,Neutral template control,Control,Control,Control,Fixed template word,2.1225677465652737e-11,7.086874836970125e-11,-4.9643070904048514e-11
528,11570e7adf056fbeb687e62f90468595f5314580e91589ec7a9c77ca25a14896,Female,time,Neutral template control,Control,Control,Control,Fixed template word,1.584591724328177e-12,1.7549803841068745e-12,-1.7038865977869744e-13
529,dc04c1e04a50a957a72556fc030f237648c4a43e32e04df0508f2ba07513d2e5,Female,time,Neutral template control,Control,Control,Control,Fixed template word,5.967920602145682e-10,2.6141028230952656e-10,3.3538177790504164e-10
535,849c8676fbe5791d648b9f79f2f1a04cf96c67881d471cc4c21bc99ebd9de2c8,Female,time,Neutral template control,Control,Control,Control,Fixed template word,3.000078052650679e-08,7.305152482928179e-09,2.269562804357861e-08
537,33d5ddb71f204f0fcd02fac25b3af8dfe2fcb8116c8ae180826a7e8de8d82c50,Female,time,Neutral template control,Control,Control,Control,Fixed template word,1.0109005188496667e-07,1.9860026156948152e-07,-9.751020968451485e-08
539,d94804b14ba67512634493a4e406f7c6e3e2a4774a63638018373edf37dd96be,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
555,62b333562ed4c185202a0e7ecf443c9ed40e9f2ddaf5a64f77918b9395c4b565,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999966621398926,0.9999966621398926,0.0
561,37c46562112997027d07ab577a0e36340c9fbd50799bdf326ab939c5590a19a1,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999986886978149,0.9999994039535522,-7.152557373046875e-07
562,e8bdf552284824bb6c102f0388a7fab0f1a446c613fabf9a78ad4532f5e66857,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999998807907104,0.9999998807907104,0.0
565,2288e88d70e5f441e5536b267e27bfa7f8d57c9d3146ad219a7112b33bd8232b,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999998807907104,0.9999997615814209,1.1920928955078125e-07
569,85c62a7dc822985a490ca7d0e49bc76860e6f2338809de391544b84f2380b015,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.999828577041626,0.9999209642410278,-9.238719940185547e-05
597,9f33d0cb7c647ea9ea2030a79e3d9029835687fddd83d232046fdaedaba1eb2a,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.999961256980896,0.9999648332595825,-3.5762786865234375e-06
599,f870dc7528ad50769d53544e2a4da1e2092153fe1d5a482d4c4b137dd6472327,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
610,1a2b7a7938bbad745cb36d90e358fc63d6758fbaf10f75edf1a289cd80c40951,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
611,b6dac9312b75ce9167039d97ffa3925008950341a1e4cebea571697488af70ae,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
612,a5648afead6161d9d56a8bea8c409c9daecda84ae74c3cd4dfe4a8137cc3d245,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
616,22f8c716325e766a37da7a9e7600a424acf22dfbdcbd269c6a6973c91e4b6247,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999990463256836,0.9999997615814209,-7.152557373046875e-07
617,6b41ddf080136bbce115d804055484cd56a4be13a4c89f6cdfdaaf111bbff01d,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999997615814209,0.9999997615814209,0.0
620,1fdc371d2ba2ceaccd28886ff6c892c9f17c1e2f86f5088f01d1df6004ab6dd2,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
624,a04e6a071d34dd5dd39ec3c68f61e749c46b908998c67499850da7e9b93caa57,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999984502792358,0.9999991655349731,-7.152557373046875e-07
626,eb9dc62916a75b92b54842d0bf3ab57d31afbc3005f676e3d3154dda7af226dc,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.999993085861206,0.9999982118606567,-5.125999450683594e-06
656,e4012fff9331d5fe2c6e3ef2a135efefb4954dd18e165919b7e2407d9d04e2fb,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9997848868370056,0.9987850785255432,0.0009998083114624023
661,66ae47597e0447a9dbe55ade632ffdc36043057af47745082611f02a66287237,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999703168869019,0.9999755620956421,-5.245208740234375e-06
674,ce5f05116fae8300d52638d12188c362364f180e5e216917b81d2c21cc8aa4a3,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9997079968452454,0.9980126619338989,0.0016953349113464355
682,855a3fb547bbd42109efa5c7a0186548c21341ee595b914637f28cf1a2ed382b,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
702,bb421809f5b419dad8496fac6a7fde0ebca6af5bd5b14a1e39e0d3e3a26e5617,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9997361302375793,0.9996670484542847,6.908178329467773e-05
710,cb929aeaf1eb59af54850c0299eae6d8d33b329d076a01ef310df8d828cde837,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9997366070747375,0.999249279499054,0.00048732757568359375
712,f5123521da5a07449a19f8d3276e2a18ee3e657a33b27c48ac6baf38b281e7f0,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9959339499473572,0.9983780384063721,-0.0024440884590148926
724,88fceb164969d73a055edceb78f15fd328d0c526469633ee42df93964244a172,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,0.9999998807907104,1.1920928955078125e-07
725,789b18f9777da6a27e4f859b85a862eb21bdbe163a5930a5728d099865cf1529,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
730,6770112203947705e333767266c6dac105b6cc565738ea76a56910a3bb1d7f0c,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
739,dad52aca632b734757339d121519e1cc3dfd09293e0eea1c0dad91e0b5e66b3b,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
763,39dab459be5a7be64644abb3ca5641ccf3c6eb53cc93dadb5560e53621a96adc,Female,time,Neutral template control,Control,Control,Control,Fixed template word,0.001128333155065775,0.0011086103040724993,1.9722850993275642e-05
777,24b234b97a8810932125d71364227bf937c1a6abe0aecfcba01b7176c83d980a,Female,time,Neutral template control,Control,Control,Control,Fixed template word,0.0003933573025278747,0.0002808319986797869,0.00011252530384808779
781,139cfd5560f1af62576b911b6b9628859d9bc9d93b317cb7530d17cf96379716,Female,time,Neutral template control,Control,Control,Control,Fixed template word,9.91793058346957e-06,2.010456046264153e-05,-1.018662987917196e-05
805,d61c2dda400a71cffeadb9006e14ca8bb67f961c3e427bdcbcc9d4265a30d470,Female,time,Neutral template control,Control,Control,Control,Fixed template word,4.854444796364987e-06,2.203899612140958e-06,2.650545184224029e-06
811,afcb5d1010e52ff14a2082554041e6afc5aebe3d938a312b576c8d5e831752d3,Female,time,Neutral template control,Control,Control,Control,Fixed template word,4.1840335143206175e-06,5.26617714058375e-06,-1.0821436262631323e-06
827,2d405238bef8a5a5bc83cce0e0913fbe0a5b977b11373a2933b4dbf5891fee90,Female,time,Neutral template control,Control,Control,Control,Fixed template word,0.0005866616265848279,0.0051635997369885445,-0.0045769381104037166
834,f37d54f19ef90bb06f890773aca990bf33e80da7b0a0b94391df66fd7985dcd2,Female,time,Neutral template control,Control,Control,Control,Fixed template word,7.330300255681266e-10,1.6841169570014358e-09,-9.510869314333092e-10
837,50dea5e1948c09e868a05dcddef72100a3a75a40c20540003b54068238dd0f66,Female,time,Neutral template control,Control,Control,Control,Fixed template word,1.0908036074397387e-06,1.4792441334066098e-06,-3.8844052596687106e-07
838,af775df40b7e8c4a952bf2b81d092223a6fd232fac7b59982f1f67c3689a758b,Female,time,Neutral template control,Control,Control,Control,Fixed template word,1.4286579244071618e-06,9.540326573187485e-07,4.7462526708841324e-07
841,48096ded895215f456c3a5b3a143dee62a3f50966ef6ee98e0c63ec0b2c5e13e,Female,time,Neutral template control,Control,Control,Control,Fixed template word,6.020205546519719e-05,6.412907532649115e-05,-3.927019861293957e-06
851,2db283a66fcdda6db344d70639685d864b70ab6b665eb5eadcadc0ad33cdc035,Female,time,Neutral template control,Control,Control,Control,Fixed template word,5.116842061170246e-08,1.4796856362409017e-07,-9.680014301238771e-08
852,37411811dc6a8f15d6b9d0731b343e96306e7133b4edfcbb2235fce7566e2ad8,Female,time,Neutral template control,Control,Control,Control,Fixed template word,4.8308542943686916e-08,2.1536996541726694e-07,-1.6706142247358002e-07
856,dd1f96eae6c37a289ae7a9549005b494f369c0a2863173c11df42e65d0d38748,Female,time,Neutral template control,Control,Control,Control,Fixed template word,1.6061656424426474e-05,2.2267640815698542e-05,-6.205984391272068e-06
858,f236125d71f0b744696b981c1a4a7c68735d9115b7dbb2c6c8004463131d49d2,Female,time,Neutral template control,Control,Control,Control,Fixed template word,7.837482485228975e-08,3.572424844833222e-08,4.265057640395753e-08
868,2493302f1b2d26789c7a9aae6da6638af531d767b788e51e5d200868d4e54daf,Female,time,Neutral template control,Control,Control,Control,Fixed template word,1.220542571900296e-06,3.024469833690091e-06,-1.803927261789795e-06
873,45780d1d24cd703c4c597efcb1a323c6a9f9b85498920315b3189236abd7c096,Female,time,Neutral template control,Control,Control,Control,Fixed template word,1.196757239085855e-06,2.362277427891968e-06,-1.1655201888061129e-06
874,3e0071306ebaa77406b5881d127b0561c4eec78c053d80c097f95c3f46240ed8,Female,time,Neutral template control,Control,Control,Control,Fixed template word,2.1589301013591466e-06,2.068965159196523e-06,8.996494216262363e-08
890,a8a7314e69094fc7dce5e1cb903737048290a6a3b9a32d76433d60b1190ca1ae,Female,time,Neutral template control,Control,Control,Control,Fixed template word,0.0027381188701838255,0.00853593647480011,-0.005797817604616284
902,78e9f2847cb2fcecdf7eff440f4535a9b425c178c953c029980b6039f776ba2b,Female,time,Neutral template control,Control,Control,Control,Fixed template word,0.0027255695313215256,0.023099645972251892,-0.020374076440930367
904,d9adf4c68edecf28f355f89a717247a8c324505c8a34a5c6edc25ac97cb018d0,Female,time,Neutral template control,Control,Control,Control,Fixed template word,0.003085092408582568,0.0030742399394512177,1.0852469131350517e-05
911,57b579d51067a58f9720524a9c8f720db9be50f8b849d2f463b7cb1e821248dc,Female,time,Neutral template control,Control,Control,Control,Fixed template word,0.0013723764568567276,0.0023492721375077963,-0.0009768956806510687
913,fa363154bf67b2982f428b74c4845095e9d01b6a2ffacbc78a4456c2d5e194af,Female,time,Neutral template control,Control,Control,Control,Fixed template word,0.002541337162256241,0.020002156496047974,-0.017460819333791733
924,e0225c3af5883688992dab077278af9fa8e8abd327a390db8fe1b84e37d93b69,Female,time,Neutral template control,Control,Control,Control,Fixed template word,2.3282586969486374e-09,8.641197091208142e-09,-6.312938394259504e-09
950,fba20367c71a3fd98aea427b991401b6e3aa461167f8c813496276abf54a3fc2,Female,time,Neutral template control,Control,Control,Control,Fixed template word,8.75271677358569e-09,2.5002558246001172e-08,-1.6249841472415483e-08
966,ee0057de61c0d0a61e80bc3105d70f3488ec28c874a7aefdbbe0f3fdb4dee4de,Female,time,Neutral template control,Control,Control,Control,Fixed template word,1.784185405995231e-05,3.620878851506859e-05,-1.836693445511628e-05
970,abb102da9f780d41e40900e144304aa85546ef60d8f882ccc4145c4bf4e59975,Female,time,Neutral template control,Control,Control,Control,Fixed template word,0.0018371745245531201,0.0015192196005955338,0.0003179549239575863
980,fae2f0162cc8acdb912fbe14df22073a61e4255d2ce1bfb97ce78037f81e88ca,Female,time,Neutral template control,Control,Control,Control,Fixed template word,0.005742212757468224,0.0073717269115149975,-0.001629514154046774
996,bc598f9e314c35bdc28a2fc547a0f11c077eb287d7d5c9a2f437258fc8096343,Female,time,Neutral template control,Control,Control,Control,Fixed template word,0.0003875237889587879,7.126505806809291e-05,0.000316258730890695
1001,c08b603aeebd4459fa4dbf204e1e6eeb747c6e9ac726bfb8a843723e35c6750e,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
1027,72fd04703ab3b0e35308c9ca623eee12e34a843c619baa2d1fc3be022a2d7e4c,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
1030,4655d8d64b862bee6b9ce75f4349ad60c5214088a580fee17201f309052aeb33,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
1034,1d25c1df4732e3e34fe7f0e669339585cd055a799174c5ab3596b53551c9aa24,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9998840093612671,0.9999430179595947,-5.900859832763672e-05
1046,7382c9ede1d08e846b0580e4900f339143df9c95c0373adc6f49fe357b2133dc,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999990463256836,0.9999986886978149,3.5762786865234375e-07
1050,f24842512b3c393849481853457ccdbddc1eaefa9270752437a866b0741dc3ca,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999997615814209,0.9999996423721313,1.1920928955078125e-07
1054,8827e2defc92529dc26c228b840441de64d057bd7301821b2ed3ad5ff059197a,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999872446060181,0.9999901056289673,-2.86102294921875e-06
1057,9ffd7b2f48f5dcf75eefb3ac999a7281edce0acb3e0395f8b4803237eb8e3d95,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999997615814209,0.9999998807907104,-1.1920928955078125e-07
1060,856f905fa60734c335101559ee03122ba028b027b4b99b41af870f56c08d6bd0,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999984502792358,0.9999959468841553,2.5033950805664062e-06
1080,07b8cc8c5792b70d9441b65f96ade4f8c8938afb84b1e18e55b78e4c9cd8e89d,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.996667206287384,0.9993997812271118,-0.002732574939727783
1082,8f2bf8a61a5572cbdc396b4b79f517f68ab6843c15098aff2512a563cffdb502,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999914169311523,0.9999988079071045,-7.3909759521484375e-06
1086,f9e5e3c62a68fd3411509fbb3ddc7a3d2432cecba419f3a30e146cc12324e008,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9933466911315918,0.9953191876411438,-0.001972496509552002
1087,3845cd06d6721c434502d48deb347a139f3639778e1a2e9f2cfe917e9afaa5f7,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9998873472213745,0.999881386756897,5.9604644775390625e-06
1089,dd4f8c3a8150de1e8e4020eb35bed092faa6822a874322a7304ee1986dee0040,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9987230896949768,0.9962818026542664,0.0024412870407104492
1092,fd1d6ee8c617673864947039e98e56baf70aea5cec5036e7d03ca716eea50190,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999575614929199,0.9999291896820068,2.8371810913085938e-05
